StateCode,Age,Year,Weight,Age18,LowIncome,InCollege,After,Georgia,AfterGeorgia,Black
57,18,89,1630,1,0,0,0,0,0,0
57,19,89,1218,0,,0,0,0,0,0
57,19,89,1218,0,,0,0,0,0,0
57,19,89,1233,0,,1,0,0,0,0
57,18,89,2054,1,1,1,0,0,0,1
57,19,89,1715,0,0,1,0,0,0,0
57,19,89,1695,0,,0,0,0,0,0
57,18,89,1286,1,1,0,0,0,0,1
57,18,89,1235,1,0,1,0,0,0,0
57,18,89,1967,1,1,0,0,0,0,0
57,18,89,1893,1,1,0,0,0,0,0
57,18,89,1772,1,1,0,0,0,0,1
57,19,89,1398,0,1,0,0,0,0,0
57,18,89,1612,1,0,1,0,0,0,1
57,18,89,1887,1,1,1,0,0,0,0
57,19,89,1615,0,,0,0,0,0,0
57,18,89,1419,1,1,1,0,0,0,1
57,18,89,2216,1,1,0,0,0,0,1
57,19,89,2216,0,1,0,0,0,0,1
57,18,89,1226,1,0,0,0,0,0,0
57,19,89,1553,0,1,0,0,0,0,1
57,19,89,1671,0,0,0,0,0,0,0
57,19,89,2234,0,0,0,0,0,0,0
57,19,89,1536,0,,0,0,0,0,0
57,18,89,1499,1,,0,0,0,0,0
57,19,89,1305,0,1,1,0,0,0,0
57,18,89,1451,1,1,0,0,0,0,1
57,18,89,1707,1,1,1,0,0,0,1
57,19,89,1744,0,,1,0,0,0,0
57,19,89,1592,0,0,1,0,0,0,0
57,19,89,1336,0,1,1,0,0,0,1
57,19,89,1563,0,1,1,0,0,0,0
57,19,89,1451,0,1,0,0,0,0,1
57,19,89,1576,0,0,0,0,0,0,0
57,19,89,1198,0,1,0,0,0,0,1
57,19,89,1627,0,,1,0,0,0,0
57,18,89,1831,1,1,0,0,0,0,0
57,18,89,1466,1,1,0,0,0,0,1
57,19,89,1553,0,,0,0,0,0,1
57,18,89,1337,1,,1,0,0,0,0
57,18,89,1734,1,1,0,0,0,0,0
57,19,89,1810,0,1,0,0,0,0,0
57,19,89,1398,0,1,0,0,0,0,0
57,18,89,1372,1,1,1,0,0,0,0
57,18,89,2204,1,1,0,0,0,0,1
57,18,89,1244,1,1,0,0,0,0,1
57,19,89,2175,0,1,1,0,0,0,0
57,19,89,1579,0,0,1,0,0,0,0
57,18,89,1452,1,1,1,0,0,0,0
57,19,89,2915,0,1,0,0,0,0,1
57,18,89,1312,1,1,0,0,0,0,0
57,19,89,1233,0,,1,0,0,0,0
57,19,89,1579,0,0,0,0,0,0,0
57,18,89,1716,1,1,1,0,0,0,0
57,19,89,2088,0,,0,0,0,0,1
57,18,89,1707,1,,0,0,0,0,1
57,19,89,1715,0,,1,0,0,0,0
57,19,89,1387,0,1,1,0,0,0,0
57,19,89,1522,0,1,0,0,0,0,1
57,19,89,1890,0,0,1,0,0,0,0
57,18,89,1537,1,1,0,0,0,0,0
57,18,89,1962,1,,1,0,0,0,0
57,18,89,1311,1,,0,0,0,0,0
57,18,89,1762,1,0,1,0,0,0,0
57,19,89,1729,0,,1,0,0,0,0
57,19,90,2163,0,0,0,0,0,0,0
57,19,90,1710,0,0,1,0,0,0,0
57,18,90,2287,1,,0,0,0,0,1
57,18,90,1315,1,1,1,0,0,0,1
57,19,90,2194,0,1,1,0,0,0,1
57,19,90,1837,0,1,0,0,0,0,0
57,18,90,1401,1,,0,0,0,0,1
57,19,90,1886,0,,1,0,0,0,0
57,18,90,2246,1,0,1,0,0,0,1
57,18,90,1766,1,1,0,0,0,0,0
57,18,90,1712,1,,1,0,0,0,1
57,19,90,1395,0,0,1,0,0,0,0
57,18,90,1689,1,,0,0,0,0,1
57,19,90,1634,0,1,0,0,0,0,1
57,18,90,1624,1,1,1,0,0,0,0
57,18,90,1864,1,1,0,0,0,0,0
57,18,90,2202,1,0,0,0,0,0,1
57,19,90,1326,0,,0,0,0,0,1
57,19,90,2342,0,1,0,0,0,0,0
57,19,90,1334,0,,0,0,0,0,1
57,19,90,2282,0,,1,0,0,0,0
57,18,90,1869,1,0,0,0,0,0,0
57,18,90,1500,1,1,0,0,0,0,0
57,19,90,1209,0,1,0,0,0,0,1
57,18,90,1223,1,1,1,0,0,0,0
57,18,90,2587,1,1,0,0,0,0,1
57,18,90,1647,1,1,0,0,0,0,1
57,19,90,1739,0,1,0,0,0,0,0
57,18,90,1877,1,1,0,0,0,0,0
57,18,90,2123,1,1,0,0,0,0,1
57,18,90,1351,1,1,0,0,0,0,0
57,18,90,1577,1,,0,0,0,0,0
57,19,90,2202,0,,0,0,0,0,1
57,19,90,1660,0,1,1,0,0,0,1
57,18,90,2449,1,,0,0,0,0,1
57,19,90,1413,0,1,0,0,0,0,1
57,18,90,1550,1,1,1,0,0,0,0
57,18,90,1256,1,1,0,0,0,0,0
57,18,90,1527,1,1,0,0,0,0,1
57,18,90,1377,1,1,1,0,0,0,0
57,18,90,2132,1,0,1,0,0,0,0
57,19,90,1385,0,,1,0,0,0,0
57,18,90,1337,1,1,1,0,0,0,1
57,19,90,1634,0,1,1,0,0,0,0
57,19,90,1152,0,,0,0,0,0,0
57,18,90,1236,1,1,1,0,0,0,0
57,19,90,1315,0,1,1,0,0,0,1
57,18,90,2045,1,1,0,0,0,0,1
57,19,90,2246,0,1,1,0,0,0,1
57,19,90,1829,0,,1,0,0,0,0
57,19,90,1654,0,,0,0,0,0,0
57,18,90,1224,1,1,0,0,0,0,0
57,18,90,2647,1,1,1,0,0,0,1
57,19,90,1345,0,1,0,0,0,0,1
57,18,90,1691,1,1,0,0,0,0,1
57,19,90,1786,0,1,0,0,0,0,1
57,19,90,2246,0,1,1,0,0,0,1
57,19,90,1647,0,,0,0,0,0,1
57,19,90,2149,0,1,0,0,0,0,0
57,18,90,2095,1,,1,0,0,0,1
57,18,90,2017,1,1,1,0,0,0,1
57,18,90,1223,1,,0,0,0,0,0
57,18,91,1343,1,1,1,0,0,0,1
57,19,91,3295,0,1,0,0,0,0,1
57,18,91,1388,1,1,0,0,0,0,0
57,18,91,1721,1,1,1,0,0,0,0
57,19,91,1693,0,,1,0,0,0,1
57,19,91,1566,0,0,1,0,0,0,0
57,19,91,1647,0,0,1,0,0,0,1
57,19,91,1367,0,1,1,0,0,0,0
57,18,91,1369,1,,0,0,0,0,0
57,19,91,1108,0,,0,0,0,0,0
57,19,91,1914,0,0,1,0,0,0,0
57,18,91,1650,1,1,1,0,0,0,0
57,18,91,1279,1,,0,0,0,0,0
57,18,91,1385,1,1,0,0,0,0,0
57,19,91,1549,0,0,1,0,0,0,1
57,19,91,1572,0,0,0,0,0,0,0
57,18,91,1531,1,,0,0,0,0,0
57,18,91,2376,1,1,1,0,0,0,0
57,19,91,1365,0,,0,0,0,0,0
57,19,91,1670,0,1,1,0,0,0,1
57,18,91,3230,1,1,0,0,0,0,1
57,19,91,1299,0,1,0,0,0,0,1
57,19,91,2111,0,0,1,0,0,0,0
57,18,91,1510,1,1,0,0,0,0,0
57,19,91,2214,0,,0,0,0,0,0
57,19,91,1595,0,1,1,0,0,0,1
57,18,91,1798,1,1,0,0,0,0,1
57,18,91,1353,1,,0,0,0,0,0
57,19,91,1601,0,0,1,0,0,0,0
57,18,91,1455,1,,0,0,0,0,1
57,18,91,2380,1,1,1,0,0,0,0
57,18,91,1571,1,1,1,0,0,0,0
57,19,91,2574,0,1,0,0,0,0,1
57,18,91,3602,1,1,0,0,0,0,1
57,18,91,1612,1,1,0,0,0,0,0
57,19,91,1755,0,1,1,0,0,0,1
57,18,91,1295,1,1,1,0,0,0,0
57,19,91,1746,0,,0,0,0,0,0
57,18,91,2738,1,1,0,0,0,0,1
57,19,91,1455,0,1,0,0,0,0,1
57,19,91,1844,0,1,0,0,0,0,0
57,18,91,1863,1,1,1,0,0,0,0
57,18,91,1740,1,1,1,0,0,0,0
57,18,91,1523,1,1,0,0,0,0,1
57,18,91,1426,1,1,0,0,0,0,1
57,19,91,1725,0,1,1,0,0,0,1
57,19,91,1914,0,1,0,0,0,0,0
57,19,91,1517,0,1,0,0,0,0,0
57,18,91,1298,1,0,1,0,0,0,0
57,18,91,1908,1,,0,0,0,0,0
57,19,91,1343,0,1,0,0,0,0,1
57,18,91,1759,1,1,0,0,0,0,0
57,19,91,3386,0,1,1,0,0,0,1
57,18,91,1738,1,0,0,0,0,0,0
57,18,91,3236,1,,0,0,0,0,1
57,18,91,1605,1,1,0,0,0,0,0
57,18,91,1348,1,1,0,0,0,0,0
57,18,91,1612,1,0,0,0,0,0,0
57,18,91,1548,1,1,1,0,0,0,1
57,18,92,1591,1,0,1,0,0,0,0
57,19,92,2146,0,1,0,0,0,0,0
57,19,92,2319,0,1,1,0,0,0,0
57,19,92,2054,0,1,1,0,0,0,0
57,18,92,1935,1,0,0,0,0,0,0
57,18,92,1569,1,1,0,0,0,0,1
57,18,92,1987,1,1,0,0,0,0,1
57,18,92,2114,1,,1,0,0,0,0
57,19,92,1872,0,1,1,0,0,0,0
57,19,92,2108,0,0,1,0,0,0,0
57,18,92,1557,1,1,1,0,0,0,0
57,19,92,1653,0,1,0,0,0,0,0
57,19,92,1739,0,1,0,0,0,0,1
57,18,92,1759,1,1,1,0,0,0,0
57,18,92,1846,1,1,0,0,0,0,0
57,19,92,1465,0,1,0,0,0,0,1
57,18,92,2188,1,1,0,0,0,0,0
57,18,92,1197,1,,1,0,0,0,1
57,18,92,1896,1,0,0,0,0,0,0
57,19,92,2118,0,1,0,0,0,0,0
57,18,92,2317,1,1,0,0,0,0,0
57,18,92,2030,1,1,0,0,0,0,1
57,18,92,1384,1,0,0,0,0,0,0
57,19,92,2750,0,1,0,0,0,0,1
57,18,92,2244,1,0,1,0,0,0,0
57,18,92,2323,1,1,0,0,0,0,1
57,18,92,1399,1,0,1,0,0,0,0
57,19,92,2319,0,1,1,0,0,0,0
57,19,92,1314,0,,1,0,0,0,0
57,19,92,1800,0,1,0,0,0,0,0
57,19,92,2014,0,1,0,0,0,0,1
57,18,92,1846,1,1,1,0,0,0,0
57,18,92,1810,1,,0,0,0,0,1
57,19,92,2329,0,1,1,0,0,0,0
57,19,92,1974,0,0,1,0,0,0,0
57,18,92,2259,1,0,0,0,0,0,0
57,18,92,2677,1,1,1,0,0,0,1
57,19,92,2147,0,1,1,0,0,0,1
57,19,92,1917,0,1,0,0,0,0,0
57,18,92,1895,1,1,1,0,0,0,0
57,19,92,1523,0,1,0,0,0,0,1
57,19,92,2141,0,1,1,0,0,0,1
57,18,92,1856,1,1,0,0,0,0,0
57,18,92,1694,1,1,0,0,0,0,0
57,19,92,2332,0,1,0,0,0,0,1
57,18,92,2675,1,1,0,0,0,0,0
57,19,92,2374,0,1,0,0,0,0,1
57,18,92,1652,1,1,1,0,0,0,0
57,19,92,2869,0,,0,0,0,0,1
57,18,92,1551,1,1,1,0,0,0,1
57,19,92,1702,0,1,1,0,0,0,0
57,18,92,2017,1,1,0,0,0,0,0
57,18,92,1632,1,,0,0,0,0,0
57,18,92,1313,1,1,1,0,0,0,1
57,19,92,2086,0,1,0,0,0,0,1
57,18,92,2087,1,,0,0,0,0,0
57,18,92,2141,1,1,0,0,0,0,1
57,18,93,1608,1,1,0,1,0,0,1
57,18,93,1700,1,0,1,1,0,0,0
57,19,93,2380,0,,1,1,0,0,1
57,19,93,1661,0,1,0,1,0,0,1
57,19,93,2962,0,0,1,1,0,0,0
57,19,93,2199,0,1,1,1,0,0,1
57,18,93,1385,1,1,0,1,0,0,1
57,19,93,2331,0,1,1,1,0,0,0
57,18,93,1628,1,1,1,1,0,0,0
57,18,93,3125,1,1,0,1,0,0,1
57,19,93,1731,0,0,1,1,0,0,0
57,19,93,2494,0,1,0,1,0,0,0
57,18,93,2621,1,1,0,1,0,0,1
57,18,93,1410,1,1,0,1,0,0,1
57,18,93,3526,1,1,0,1,0,0,1
57,19,93,4590,0,0,1,1,0,0,1
57,18,93,2185,1,1,0,1,0,0,0
57,19,93,1538,0,0,1,1,0,0,0
57,19,93,1422,0,1,1,1,0,0,0
57,19,93,1411,0,0,1,1,0,0,1
57,19,93,1319,0,0,1,1,0,0,0
57,18,93,1809,1,1,0,1,0,0,0
57,18,93,2512,1,1,0,1,0,0,1
57,18,93,1952,1,0,1,1,0,0,0
57,19,93,1383,0,,0,1,0,0,0
57,19,93,2354,0,,0,1,0,0,0
57,18,93,1809,1,0,0,1,0,0,0
57,18,93,1617,1,1,0,1,0,0,0
57,19,93,1739,0,1,1,1,0,0,0
57,19,93,2098,0,,1,1,0,0,0
57,19,93,2657,0,,1,1,0,0,1
57,19,93,2494,0,1,0,1,0,0,0
57,18,93,2225,1,1,1,1,0,0,1
57,19,93,2662,0,1,0,1,0,0,1
57,19,93,1420,0,0,0,1,0,0,0
57,18,93,2222,1,1,0,1,0,0,1
57,19,93,3589,0,1,0,1,0,0,1
57,19,93,2336,0,1,0,1,0,0,1
57,19,93,2380,0,,1,1,0,0,1
57,19,93,1750,0,1,1,1,0,0,1
57,19,93,2496,0,1,1,1,0,0,1
57,19,93,2244,0,0,1,1,0,0,0
57,19,93,2193,0,1,0,1,0,0,0
57,19,94,2588,0,,1,1,0,0,0
57,18,94,2984,1,0,0,1,0,0,0
57,19,94,3198,0,0,1,1,0,0,0
57,19,94,3664,0,1,0,1,0,0,1
57,18,94,2095,1,1,0,1,0,0,0
57,18,94,3421,1,1,0,1,0,0,1
57,18,94,1777,1,1,0,1,0,0,0
57,19,94,1860,0,0,1,1,0,0,0
57,18,94,2079,1,0,0,1,0,0,0
57,18,94,2999,1,1,0,1,0,0,1
57,19,94,3804,0,1,0,1,0,0,1
57,19,94,2300,0,1,1,1,0,0,0
57,19,94,2319,0,0,1,1,0,0,0
57,18,94,3804,1,1,0,1,0,0,1
57,18,94,2411,1,0,1,1,0,0,0
57,18,94,2685,1,,0,1,0,0,1
57,18,94,1535,1,0,1,1,0,0,0
57,19,94,2973,0,1,1,1,0,0,1
57,18,94,1535,1,,0,1,0,0,0
57,19,94,2979,0,1,0,1,0,0,1
57,19,94,4509,0,,0,1,0,0,1
57,18,94,3588,1,1,0,1,0,0,1
57,18,94,2095,1,0,1,1,0,0,0
57,19,94,3229,0,,1,1,0,0,0
57,18,94,2582,1,0,1,1,0,0,0
57,18,94,3656,1,,0,1,0,0,1
57,18,94,3066,1,0,1,1,0,0,0
57,19,94,2066,0,1,1,1,0,0,0
57,18,94,3982,1,0,1,1,0,0,0
57,18,94,3173,1,1,1,1,0,0,0
57,18,94,2411,1,1,1,1,0,0,0
57,18,94,1535,1,0,1,1,0,0,0
57,18,94,1346,1,1,0,1,0,0,0
57,19,95,5385,0,,1,1,0,0,0
57,18,95,2657,1,1,0,1,0,0,0
57,19,95,5107,0,,0,1,0,0,0
57,19,95,3173,0,0,1,1,0,0,0
57,19,95,3173,0,0,1,1,0,0,0
57,19,95,3169,0,,1,1,0,0,0
57,18,95,2878,1,1,0,1,0,0,0
57,18,95,3935,1,0,1,1,0,0,0
57,19,95,3698,0,1,0,1,0,0,1
57,19,95,3169,0,,0,1,0,0,0
57,18,95,4911,1,1,0,1,0,0,0
57,19,95,4215,0,1,0,1,0,0,0
57,19,95,2914,0,0,1,1,0,0,0
57,18,95,3519,1,1,1,1,0,0,1
57,18,95,2560,1,1,0,1,0,0,1
57,18,95,2716,1,0,0,1,0,0,0
57,18,95,3210,1,,0,1,0,0,0
57,19,95,3947,0,,1,1,0,0,0
57,19,95,2714,0,1,0,1,0,0,1
57,19,95,3841,0,1,0,1,0,0,0
57,18,95,2152,1,1,1,1,0,0,1
57,18,95,3684,1,1,0,1,0,0,0
57,18,95,3412,1,1,0,1,0,0,1
57,19,95,3519,0,1,1,1,0,0,1
57,19,95,3282,0,,0,1,0,0,0
57,19,95,2772,0,1,1,1,0,0,1
57,19,95,3480,0,1,0,1,0,0,1
57,18,95,3251,1,1,0,1,0,0,0
57,19,95,3073,0,0,1,1,0,0,0
57,18,95,2729,1,1,0,1,0,0,0
57,19,95,3706,0,,0,1,0,0,1
57,18,95,2915,1,1,0,1,0,0,0
57,18,95,3152,1,0,0,1,0,0,0
57,19,96,4265,0,1,0,1,0,0,1
57,18,96,3059,1,1,1,1,0,0,1
57,18,96,3145,1,1,0,1,0,0,1
57,19,96,3254,0,,0,1,0,0,0
57,18,96,2317,1,0,0,1,0,0,0
57,18,96,2900,1,,0,1,0,0,0
57,18,96,2531,1,1,1,1,0,0,0
57,18,96,2673,1,1,0,1,0,0,1
57,19,96,3154,0,1,0,1,0,0,0
57,18,96,2443,1,,0,1,0,0,0
57,18,96,2638,1,1,1,1,0,0,0
57,18,96,2317,1,0,0,1,0,0,0
57,19,96,2940,0,1,0,1,0,0,0
57,18,96,3059,1,1,0,1,0,0,1
57,18,96,2370,1,1,0,1,0,0,1
57,19,96,2551,0,,1,1,0,0,1
57,18,96,2715,1,0,0,1,0,0,1
57,19,96,2552,0,1,0,1,0,0,1
57,18,96,2498,1,0,1,1,0,0,0
57,19,96,4501,0,0,1,1,0,0,0
57,19,96,2508,0,0,1,1,0,0,0
57,18,96,2715,1,1,1,1,0,0,1
57,19,96,2551,0,1,0,1,0,0,1
57,19,96,3836,0,1,0,1,0,0,0
57,18,96,2263,1,1,0,1,0,0,1
57,19,96,2673,0,1,0,1,0,0,1
57,18,96,3262,1,1,1,1,0,0,0
57,18,96,2113,1,,0,1,0,0,0
57,19,96,2714,0,1,0,1,0,0,1
57,18,96,3494,1,1,0,1,0,0,0
57,19,96,2715,0,0,1,1,0,0,1
57,18,96,2452,1,0,1,1,0,0,0
57,19,96,2715,0,,1,1,0,0,1
57,18,97,2926,1,1,1,1,0,0,0
57,18,97,3235,1,1,0,1,0,0,0
57,18,97,2631,1,0,0,1,0,0,0
57,19,97,2165,0,1,0,1,0,0,1
57,18,97,3211,1,1,0,1,0,0,1
57,19,97,3038,0,0,0,1,0,0,0
57,18,97,3235,1,1,0,1,0,0,0
57,18,97,1710,1,1,0,1,0,0,0
57,18,97,2543,1,1,0,1,0,0,1
57,18,97,4384,1,1,0,1,0,0,1
57,19,97,2862,0,1,0,1,0,0,0
57,18,97,3917,1,0,1,1,0,0,0
57,18,97,2795,1,1,1,1,0,0,0
57,18,97,1804,1,,0,1,0,0,0
57,19,97,2522,0,0,1,1,0,0,0
57,19,97,2165,0,,0,1,0,0,1
57,19,97,2108,0,0,1,1,0,0,0
57,19,97,2419,0,1,1,1,0,0,0
57,19,97,3274,0,0,1,1,0,0,0
57,19,97,3010,0,,0,1,0,0,0
57,18,97,2165,1,0,1,1,0,0,1
57,18,97,2631,1,,1,1,0,0,0
57,19,97,2551,0,0,1,1,0,0,0
57,19,97,2402,0,1,0,1,0,0,1
57,19,97,3402,0,1,0,1,0,0,1
57,19,97,3395,0,0,1,1,0,0,0
57,19,97,2988,0,0,1,1,0,0,0
57,18,97,2734,1,0,1,1,0,0,0
57,19,97,2165,0,0,1,1,0,0,1
57,19,97,2108,0,0,0,1,0,0,0
57,19,97,3213,0,1,0,1,0,0,1
57,19,97,2582,0,1,0,1,0,0,1
57,18,97,2161,1,,1,1,0,0,0
57,18,97,2905,1,1,1,1,0,0,0
57,18,97,2835,1,,1,1,0,0,0
58,18,89,2935,1,0,0,0,1,0,0
58,19,89,3727,0,1,0,0,1,0,0
58,19,89,4284,0,,1,0,1,0,0
58,18,89,7141,1,0,1,0,1,0,0
58,19,89,3542,0,,0,0,1,0,0
58,19,89,3677,0,,1,0,1,0,0
58,18,89,3759,1,0,1,0,1,0,0
58,19,89,2767,0,1,0,0,1,0,0
58,19,89,3990,0,,1,0,1,0,0
58,19,89,3109,0,1,0,0,1,0,0
58,19,89,4063,0,1,1,0,1,0,1
58,19,89,5201,0,,0,0,1,0,1
58,18,89,3199,1,1,0,0,1,0,0
58,19,89,4099,0,1,0,0,1,0,0
58,18,89,3893,1,,0,0,1,0,0
58,19,89,3872,0,1,0,0,1,0,0
58,19,89,4426,0,0,0,0,1,0,0
58,19,89,3524,0,,0,0,1,0,0
58,19,89,3885,0,,0,0,1,0,0
58,19,89,2787,0,0,1,0,1,0,1
58,18,89,4412,1,1,1,0,1,0,1
58,18,89,3774,1,,0,0,1,0,0
58,19,89,3898,0,1,0,0,1,0,0
58,18,89,3295,1,,0,0,1,0,1
58,19,89,3104,0,1,0,0,1,0,1
58,18,89,3201,1,1,1,0,1,0,0
58,18,89,3662,1,,0,0,1,0,0
58,18,89,4283,1,1,0,0,1,0,0
58,19,89,4216,0,1,0,0,1,0,1
58,19,89,2379,0,,0,0,1,0,1
58,19,89,3737,0,1,0,0,1,0,1
58,19,89,2980,0,,1,0,1,0,1
58,19,89,2693,0,1,0,0,1,0,0
58,18,89,3488,1,1,1,0,1,0,0
58,19,89,3437,0,0,0,0,1,0,0
58,19,89,3427,0,,0,0,1,0,0
58,18,89,3530,1,1,0,0,1,0,1
58,18,89,2838,1,1,1,0,1,0,1
58,18,89,2980,1,,0,0,1,0,1
58,19,89,3629,0,,0,0,1,0,0
58,19,89,4109,0,,1,0,1,0,0
58,18,89,3130,1,1,0,0,1,0,0
58,18,89,3835,1,,0,0,1,0,1
58,18,89,3617,1,1,0,0,1,0,1
58,19,89,3609,0,,0,0,1,0,0
58,18,89,3650,1,,0,0,1,0,0
58,18,89,2574,1,1,0,0,1,0,1
58,18,89,4311,1,,0,0,1,0,1
58,18,89,3214,1,1,0,0,1,0,0
58,19,89,3345,0,1,0,0,1,0,0
58,18,89,3071,1,1,0,0,1,0,0
58,18,89,3175,1,,0,0,1,0,1
58,18,89,3140,1,1,1,0,1,0,0
58,18,90,4208,1,1,1,0,1,0,1
58,18,90,4012,1,1,1,0,1,0,0
58,18,90,4737,1,,0,0,1,0,0
58,18,90,8999,1,,0,0,1,0,1
58,19,90,3782,0,,0,0,1,0,0
58,19,90,3144,0,0,1,0,1,0,0
58,19,90,5067,0,,0,0,1,0,0
58,19,90,4655,0,1,0,0,1,0,1
58,18,90,4336,1,1,0,0,1,0,1
58,19,90,3652,0,1,1,0,1,0,1
58,19,90,3413,0,1,1,0,1,0,1
58,19,90,5242,0,0,0,0,1,0,0
58,19,90,4501,0,1,0,0,1,0,1
58,18,90,3061,1,1,0,0,1,0,0
58,18,90,3291,1,0,1,0,1,0,0
58,18,90,5784,1,1,0,0,1,0,0
58,19,90,3652,0,,0,0,1,0,1
58,19,90,3699,0,1,0,0,1,0,0
58,18,90,5959,1,1,0,0,1,0,0
58,18,90,4234,1,,0,0,1,0,0
58,19,90,3520,0,1,1,0,1,0,1
58,19,90,4696,0,1,0,0,1,0,0
58,19,90,3303,0,,0,0,1,0,0
58,19,90,7033,0,1,0,0,1,0,0
58,18,90,3186,1,1,0,0,1,0,0
58,19,90,5432,0,1,1,0,1,0,0
58,19,90,3782,0,,0,0,1,0,0
58,18,90,5236,1,1,0,0,1,0,1
58,19,90,7914,0,0,1,0,1,0,0
58,18,90,4215,1,,0,0,1,0,0
58,18,90,8341,1,,0,0,1,0,1
58,19,90,3466,0,,0,0,1,0,0
58,18,90,3746,1,1,0,0,1,0,1
58,18,90,3434,1,1,1,0,1,0,0
58,18,90,3724,1,1,0,0,1,0,1
58,18,90,5725,1,0,0,0,1,0,0
58,18,90,4165,1,1,1,0,1,0,1
58,19,90,3782,0,0,1,0,1,0,0
58,18,90,4131,1,1,0,0,1,0,1
58,19,90,4460,0,,0,0,1,0,1
58,18,90,3385,1,1,1,0,1,0,1
58,19,91,5028,0,1,0,0,1,0,0
58,19,91,3541,0,,0,0,1,0,1
58,18,91,4760,1,,0,0,1,0,1
58,19,91,5493,0,0,0,0,1,0,0
58,19,91,3492,0,1,0,0,1,0,0
58,19,91,3569,0,1,0,0,1,0,1
58,19,91,6100,0,,1,0,1,0,1
58,19,91,4744,0,1,1,0,1,0,1
58,18,91,3923,1,0,0,0,1,0,0
58,19,91,4553,0,,0,0,1,0,0
58,18,91,3571,1,1,0,0,1,0,1
58,19,91,4845,0,,0,0,1,0,0
58,19,91,6127,0,1,0,0,1,0,1
58,19,91,2949,0,,1,0,1,0,0
58,18,91,4865,1,1,0,0,1,0,0
58,18,91,3431,1,0,1,0,1,0,0
58,18,91,3734,1,,0,0,1,0,1
58,19,91,5066,0,1,0,0,1,0,1
58,18,91,6421,1,0,0,0,1,0,1
58,19,91,4168,0,,0,0,1,0,0
58,18,91,5736,1,1,0,0,1,0,0
58,19,91,3611,0,1,1,0,1,0,0
58,19,91,3545,0,0,1,0,1,0,0
58,19,91,3726,0,,0,0,1,0,1
58,18,91,3633,1,1,0,0,1,0,0
58,18,91,2876,1,1,0,0,1,0,0
58,19,91,3290,0,1,1,0,1,0,0
58,19,91,4591,0,1,0,0,1,0,1
58,18,91,5101,1,,0,0,1,0,1
58,18,91,3647,1,,0,0,1,0,0
58,18,91,5261,1,0,1,0,1,0,0
58,19,91,5098,0,,0,0,1,0,1
58,19,91,3507,0,1,0,0,1,0,1
58,19,91,2995,0,,0,0,1,0,0
58,18,91,2974,1,0,0,0,1,0,0
58,19,91,5493,0,1,1,0,1,0,0
58,18,91,3513,1,,0,0,1,0,1
58,19,91,3974,0,1,0,0,1,0,0
58,18,91,3923,1,0,1,0,1,0,0
58,18,91,2864,1,1,0,0,1,0,1
58,18,91,2920,1,0,1,0,1,0,0
58,19,91,3411,0,,0,0,1,0,0
58,19,91,3841,0,1,1,0,1,0,1
58,19,91,5404,0,,0,0,1,0,0
58,19,92,5232,0,1,0,0,1,0,0
58,19,92,3867,0,1,0,0,1,0,0
58,19,92,3910,0,,0,0,1,0,0
58,18,92,3478,1,,0,0,1,0,0
58,18,92,3970,1,1,0,0,1,0,1
58,19,92,3985,0,0,1,0,1,0,0
58,19,92,3867,0,0,0,0,1,0,0
58,18,92,3605,1,,1,0,1,0,0
58,19,92,3608,0,1,1,0,1,0,0
58,18,92,4003,1,1,1,0,1,0,0
58,18,92,3572,1,,0,0,1,0,0
58,19,92,4698,0,,0,0,1,0,0
58,18,92,3574,1,1,0,0,1,0,1
58,18,92,3175,1,1,1,0,1,0,0
58,19,92,4405,0,1,1,0,1,0,0
58,19,92,3985,0,0,1,0,1,0,0
58,18,92,3253,1,,0,0,1,0,0
58,19,92,3948,0,,0,0,1,0,0
58,19,92,5030,0,,0,0,1,0,1
58,19,92,3305,0,1,1,0,1,0,1
58,18,92,4099,1,1,0,0,1,0,1
58,18,92,3349,1,1,0,0,1,0,1
58,18,92,4061,1,,0,0,1,0,0
58,18,92,2851,1,0,1,0,1,0,1
58,19,92,5232,0,0,1,0,1,0,0
58,19,92,3860,0,1,0,0,1,0,1
58,19,92,3860,0,1,0,0,1,0,1
58,18,92,2628,1,1,0,0,1,0,1
58,18,92,6717,1,1,1,0,1,0,0
58,19,92,2981,0,,0,0,1,0,0
58,19,92,2594,0,,0,0,1,0,1
58,19,92,3751,0,1,1,0,1,0,0
58,18,92,4760,1,1,1,0,1,0,1
58,18,92,3340,1,,0,0,1,0,0
58,18,92,4105,1,1,0,0,1,0,0
58,19,92,3515,0,0,0,0,1,0,0
58,18,92,3367,1,1,0,0,1,0,1
58,18,92,4047,1,,0,0,1,0,0
58,18,92,5233,1,,1,0,1,0,0
58,19,92,4885,0,,0,0,1,0,1
58,19,92,3528,0,,0,0,1,0,0
58,18,92,3344,1,1,1,0,1,0,0
58,18,92,3366,1,1,0,0,1,0,0
58,19,92,3206,0,,1,0,1,0,0
58,18,92,5225,1,1,0,0,1,0,1
58,19,93,6310,0,,1,1,1,1,0
58,18,93,2064,1,1,0,1,1,1,1
58,18,93,4342,1,,0,1,1,1,0
58,18,93,6686,1,,0,1,1,1,1
58,19,93,3301,0,1,0,1,1,1,0
58,19,93,4552,0,1,0,1,1,1,0
58,19,93,2981,0,1,0,1,1,1,1
58,18,93,3048,1,1,0,1,1,1,0
58,19,93,4552,0,1,0,1,1,1,0
58,18,93,3204,1,,1,1,1,1,1
